probe,logFC,delta_beta,AveExpr,t,P.Value,adj.P.Val,B,bacon.p,bacon.es,bacon.se,bacon.adj.P,CpG_chrm,CpG_beg,CpG_end,genesUniq,transcriptTypes,distTSS,island,feature,BIOS_eQTM_genes,BIOS_eQTM_minFDR
cg27112264,-0.219068722957139,-0.0065207122972377,-3.35169991262994,-2.76637294135654,0.00732441994989287,0.988430281936783,-2.46122406696702,0.00584630467563963,-0.219331200473652,0.079575099031752,0.847298120680422,chr19,57889135,57889137,ENSG00000269476;ZNF814,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-61,S_Shore,Promoter,ZNF154;ZNF256;ZNF417;ZNF418;ZNF551;ZNF587B;ZNF606;ZNF606-AS1;ZNF671;ZNF814;ZSCAN18,0
cg04678462,0.168715341948119,0.00757357593905317,3.04172055473618,2.76708210837899,0.00731016900325744,0.988430281936783,-2.45977607311765,0.00595247207399406,0.168513247217536,0.0612688980510899,0.848536561242544,chr8,142479459,142479461,ADGRB1,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;retained_intron,340,S_Shore,Promoter,ADGRB1,0.003748503
cg13475732,0.465822754346482,0.012904439112784,-4.22243255986034,2.76398111117895,0.00737267270912979,0.988430281936783,-2.4661056940602,0.00600877591766144,0.465264145141555,0.169353106478189,0.849279930189322,chr19,55461487,55461489,ISOC2,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,137,Island,Promoter,ISOC2,0
cg05275752,0.235576819303712,0.0206186464371484,-2.10679515934526,2.76346653597963,0.00738309178231848,0.988430281936783,-2.4671555037889,0.00601816517887136,0.235294265730692,0.0856615410475705,0.849279930189322,chr2,38665744,38665746,GALM,nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding,-336,OpenSea,Promoter,GALM,0.012662338
cg11532431,-0.439828738516279,-0.0300147476166328,3.23666049224998,-2.75652123316075,0.0075250471063731,0.988430281936783,-2.48131048752174,0.00602394195824466,-0.440357603386916,0.160335540409213,0.849279930189322,chr7,27130054,27130056,ENSG00000273433;HOXA-AS2;HOXA-AS3;HOXA3;HOXA4,lncRNA;lncRNA;lncRNA;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,78,N_Shore,Promoter,HOTAIRM1;HOXA1,0
cg24815529,0.164305416138953,0.00477150593940027,-3.98219173830037,2.76051484781955,0.00744311866147521,0.988430281936783,-2.47317453028776,0.0060722793549386,0.164108135597166,0.05980938427914,0.849279930189322,chr19,55080973,55080975,EPS8L1,nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron,-58,Island,Promoter,EPS8L1,0.01132309
cg22425467,0.121345582106143,0.0182728666391933,0.200461250204811,2.75835849237586,0.00748725383929437,0.988430281936783,-2.47756865389866,0.00611208910116165,0.121199769282509,0.0442059572756125,0.849459431988503,chr6,30163411,30163413,TRIM15,protein_coding;protein_coding,-134,OpenSea,Promoter,HLA-A;HLA-J;HLA-K;HLA-L;HLA-U;HLA-W,0
cg12355110,-0.145866016135956,-0.0125372959329406,-1.96052335075084,-2.75165263437321,0.00762604378235226,0.988430281936783,-2.49121693495385,0.00611351109637694,-0.146041720671887,0.0532682038170439,0.849459431988503,chr19,57106385,57106387,,,,Island,Intergenic,ZNF304,0.000696
cg05412222,-0.156151897631883,-0.00810944180022255,1.10036049426034,-2.74714304450986,0.00772069980441091,0.988430281936783,-2.50038104355732,0.00619754361695994,-0.156340300908762,0.0571180709672321,0.851741143362045,chr14,105316479,105316481,BRF1;PACS2,protein_coding;protein_coding;protein_coding;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron,-890,S_Shore,Promoter,PACS2,0.016825243
cg08006309,-0.211675425619956,-0.0124465257147466,0.82649920009786,-2.74682652795825,0.00772738373224425,0.988430281936783,-2.50102382076219,0.00620348052158512,-0.211930849600288,0.0774366841016024,0.851760115412372,chr16,1537808,1537810,IFT140;TMEM204,nonsense_mediated_decay;protein_coding;retained_intron;protein_coding;protein_coding,4143,Island,Gene body,TMEM204,0.015341021
cg14229655,0.184084284188992,0.0132492756262745,1.60707393766945,2.74469297703508,0.00777257674598052,0.988430281936783,-2.50535513896562,0.00636988763263778,0.183861981149012,0.0673954350700477,0.852980914306441,chr9,95290067,95290069,FANCC,nonsense_mediated_decay;processed_transcript;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,26085,N_Shelf,Gene body,FANCC,0.034787018
cg20042291,-0.125001117143512,-0.0201025705026637,0.132552731518117,-2.73701653759374,0.00793718975822418,0.988430281936783,-2.52091792601627,0.0063900442396357,-0.125152493808332,0.0458927425638649,0.853655336298796,chr3,42659092,42659094,ZBTB47,protein_coding;protein_coding;protein_coding,279,S_Shore,Promoter,ZBTB47,0.033542146
cg07990749,-0.162948806811598,-0.00815400843725043,-3.15092882892991,-2.73693191466214,0.00793902206577811,0.988430281936783,-2.52108930129919,0.00639167530616293,-0.163146144324581,0.059826656190965,0.853655336298796,chr10,46541299,46541301,,,,Island,Intergenic,BMS1P1,0.000913
cg10755044,0.15803491137077,0.00820042202526872,3.40696479007867,2.73794023880678,0.00791721438216895,0.988430281936783,-2.51904701802454,0.00650085488918304,0.15784359526496,0.05800115098811,0.854978745460551,chr19,10114083,10114085,P2RY11;PPAN-P2RY11,protein_coding;protein_coding;protein_coding,2391,Island,Gene body,P2RY11,0.005887661
cg10363337,0.128912283003344,0.00976042435994384,3.18077067536749,2.72716338336197,0.00815315793370012,0.988430281936783,-2.54084508210787,0.00671489143004939,0.128755605875274,0.0474996797737834,0.857339189322486,chr8,143809756,143809758,SCRIB,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-1079,Island,Promoter,SCRIB,0
cg13803976,0.144345197816544,0.0161516718901241,-2.27444306751443,2.7267394331713,0.00816256992891673,0.988430281936783,-2.54170125718985,0.00672343943383472,0.14416973659002,0.0531944398983755,0.857339189322486,chr2,86789005,86789007,CD8A,processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,273,Island,Promoter,CD8A;CD8B,0
cg16582419,0.385288171797127,0.0558497763595132,1.55749207806179,2.72473537589871,0.0082071961586721,0.988430281936783,-2.54574711438282,0.00676397929395463,0.384819483827766,0.142091757314766,0.857339189322486,chr6,30071220,30071222,RNF39,protein_coding;protein_coding,4549,Island,Gene body,HLA-K;POLR1H;PPP1R11,0
cg10189135,-0.161480730876407,-0.0101650214049432,-1.380762174324,-2.71494941421635,0.00842833286748841,0.988430281936783,-2.56547074909619,0.00682828549701161,-0.161677873904947,0.0597676944975993,0.857339189322486,chr16,67482258,67482260,ATP6V0D1;ATP6V0D1-DT,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;retained_intron;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA,852,S_Shore,Promoter,ATP6V0D1-DT,0.000274
cg01657556,0.30580883676114,0.0351903170064247,-2.20877318228295,2.72123530633051,0.00828567126486246,0.988430281936783,-2.55280773265622,0.00683530901497434,0.305436353815229,0.112925357197111,0.857339189322486,chr13,51845346,51845348,ENSG00000285444;TMEM272,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding,-169,OpenSea,Promoter,ATP7B;DHRS12,0
cg09336922,0.179754086137627,0.0281788945561561,1.73837796761035,2.72114755100568,0.00828764762015845,0.988430281936783,-2.55298467074075,0.00683710607937135,0.179535134025186,0.0663795370443999,0.857339189322486,chr11,790794,790796,CEND1;SLC25A22,processed_transcript;protein_coding;protein_coding;protein_coding,-681,S_Shore,Promoter,GATD1-DT,0.043885268
cg19268434,-0.156461991716403,-0.00354786523253943,-4.19430552817785,-2.7085030029177,0.00857696736333425,0.988430281936783,-2.57843390058947,0.00696130841745649,-0.15665346226985,0.0580479747546039,0.857339189322486,chr6,32109189,32109191,ENSG00000284829;ENSG00000286974;TNXB,lncRNA;lncRNA;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,32,OpenSea,Promoter,TNXB,0.002888752
cg08961196,-0.169403760289643,-0.00483248109973922,2.90887255626888,-2.70656981844024,0.00862200543579529,0.988430281936783,-2.58231676812713,0.00700165124260672,-0.169611216419268,0.0628943091165116,0.85818569754823,chr8,8891983,8891985,MFHAS1,protein_coding,1647,Island,Gene body,MFHAS1,0
cg19800096,0.207598889637083,0.00462708316571326,-5.20975038156182,2.70906906909566,0.00856382028516822,0.988430281936783,-2.57729653592544,0.00708853885771063,0.207344893326555,0.0770038585874051,0.860456269977928,chr3,49673811,49673813,APEH,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron,-202,Island,Promoter,NICN1,0.009316474
cg23768829,0.143126256627206,0.0256904281899732,-1.10669403848547,2.70577559705993,0.00864057125116394,0.988430281936783,-2.58391137449911,0.00715852307055862,0.142950929144755,0.0531538928149431,0.860480804044771,chr10,8047689,8047691,GATA3,protein_coding,2312,N_Shore,Gene body,GATA3,0.000114
cg08696107,0.310420033819212,0.0376312670677058,-0.85503453454294,2.70362064864955,0.00869112979260551,0.988430281936783,-2.58823619092001,0.00720464941562763,0.310039470920085,0.115374950160174,0.860480804044771,chr6,29792171,29792173,HCG4;HLA-V,unprocessed_pseudogene;processed_transcript;processed_transcript;processed_transcript;transcribed_unprocessed_pseudogene,-51,Island,Promoter,HLA-U,0.014688957
cg27371091,-0.131001245075202,-0.00207079949352157,-2.40866811919075,-2.69218850299103,0.00896389568421057,0.988430281936783,-2.61113547739287,0.00730841979105416,-0.131162529495559,0.048896468896512,0.860480804044771,chr19,57633715,57633717,ZNF211,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron,491,S_Shore,Promoter,ZIK1;ZNF134;ZNF154;ZNF211;ZNF419;ZNF551;ZNF587B;ZNF671;ZNF772;ZNF773,0
cg10673740,-0.23430469962085,-0.0158081299637665,-2.29416871370542,-2.69133724677886,0.00898451574903971,0.988430281936783,-2.61283761907886,0.00732695043013872,-0.234593259094707,0.0874823452072286,0.860480804044771,chr10,119652313,119652315,BAG3,protein_coding,934,Island,Promoter,BAG3,0
cg15090834,0.12884409446257,0.018947158264786,-1.85197415361667,2.69401243680444,0.00891985976894381,0.988430281936783,-2.60748701384149,0.00741357451996919,0.128685573251746,0.0480587488692222,0.860612911159066,chr20,329356,329358,NRSN2-AS1;SOX12,lncRNA;lncRNA;protein_coding,3805,S_Shore,Gene body,SOX12,0
cg00395995,0.203481930875892,0.0208700138711406,2.71607364287083,2.69099077323892,0.00899292080689332,0.988430281936783,-2.61353029698697,0.00748039313592189,0.203231299117501,0.0759838300034579,0.86189780009464,chr8,724958,724960,ERICH1,processed_transcript;protein_coding;protein_coding,6239,OpenSea,Gene body,ERICH1,0.000532
cg22084806,-0.23468339954251,-0.00695073255093732,-3.75612211467847,-2.68021232168689,0.0092580064110966,0.988430281936783,-2.63504461055425,0.00757302921933019,-0.234973625084465,0.0879874457415796,0.862398774119915,chr2,113503692,113503694,,,,Island,Intergenic,ZNG1B,0.006597068
cg07088771,0.189699611685693,0.0134328241898436,1.9960460622031,2.6839683124381,0.00916483258219421,0.988430281936783,-2.62755500213117,0.00763777268361374,0.189465344469197,0.0710226049079941,0.862676847566301,chr6,32090068,32090070,TNXB,protein_coding;protein_coding;protein_coding;protein_coding,8130,S_Shelf,Gene body,C4A;C4B;NELFE;SKIC2;TNXA;TNXB;WHR1B,0
cg01707361,-0.151696317394652,-0.0126507562716544,-0.194969115837763,-2.67280244585906,0.00944436004515633,0.988430281936783,-2.64979655655441,0.00774101802992845,-0.15188443551796,0.0570316211869969,0.862939423862997,chr17,79082948,79082950,ENGASE,nonsense_mediated_decay;processed_transcript;protein_coding;retained_intron;retained_intron;retained_intron,-137,OpenSea,Promoter,ENGASE,0
cg27309702,0.201935945223054,0.00721329265462234,3.16474994398718,2.67822151175257,0.00930774158989761,0.988430281936783,-2.63901110088939,0.00776876484861311,0.201686031791852,0.0757660553233143,0.862939423862997,chr16,57758397,57758399,ENSG00000276166;KIFC3,lncRNA;protein_coding;protein_coding;protein_coding;protein_coding,-960,N_Shelf,Promoter,KIFC3,9.3e-06
cg01111842,-0.14070729977432,-0.00341426461594664,-3.47077649554662,-2.67060699822159,0.00950022748432841,0.988430281936783,-2.6541613217303,0.00779142813048592,-0.140881933896612,0.0529436873692891,0.862939423862997,chr9,137550513,137550515,MRPL41;PNPLA7,protein_coding;processed_transcript;protein_coding;protein_coding,-111,N_Shore,Promoter,PNPLA7,0.001231894
cg03570417,-0.200255628199182,-0.00894662671294591,-2.7533513228135,-2.66848653891861,0.00955447262180322,0.988430281936783,-2.65837437846564,0.00784039543116928,-0.200504366219844,0.0754097070487481,0.862939423862997,chr12,131827915,131827917,MMP17,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding,-477,Island,Promoter,MMP17,0
cg00730561,-0.170702852504873,-0.00706627937399357,-0.229559731256459,-2.66343229931086,0.0096849096586805,0.988430281936783,-2.66840603943197,0.00795822534805557,-0.170915285306102,0.0644030826715131,0.862939423862997,chr10,100519945,100519947,ENSG00000255339;SEC31B,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding,-81,Island,Promoter,SEC31B,0
cg04252928,-0.365172514012846,-0.0525646461741226,0.910515662865462,-2.65596735097005,0.00988053126208358,0.988430281936783,-2.6831956173472,0.0081351578914318,-0.365628233719317,0.138160179412625,0.864750319431889,chr16,89102190,89102192,ACSF3,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-161,S_Shore,Promoter,ACSF3,0
cg04552418,0.113092325425263,0.0319363757196082,-0.391124029703626,2.65829796301212,0.00981907365807532,0.988430281936783,-2.6785816444838,0.00823862887407176,0.11295131476849,0.0427500881840982,0.86590140304165,chr1,31485397,31485399,,,,OpenSea,Intergenic,SERINC2,0.048387097
cg07368127,0.151963260180538,0.0190998438634944,1.69010430634258,2.65816155740081,0.00982266101876986,0.988430281936783,-2.67885177634909,0.00824193157667561,0.151773773063178,0.0574466580203791,0.86590140304165,chr17,46153627,46153629,KANSL1,processed_transcript;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,17596,OpenSea,Gene body,ARL17B;KANSL1;KANSL1-AS1;LRRC37A,0
cg04593538,-0.106948769279458,-0.0135856571131563,1.75347919804091,-2.63180863353651,0.0105385447384593,0.988430281936783,-2.73083858118465,0.00873214836894076,-0.107083461943771,0.0408346674561568,0.86702643294931,chr17,43662839,43662841,MEOX1,protein_coding;protein_coding;protein_coding,-917,OpenSea,Promoter,MEOX1,0
cg18984724,-0.185496306289405,0.000108180551669806,-2.86448869998705,-2.63139320815761,0.0105502004235511,0.988430281936783,-2.73165488038716,0.00874274777583679,-0.185729959620181,0.0708364936646924,0.86702643294931,chr2,219434881,219434883,SPEG,protein_coding,39,Island,Promoter,SPEG,0.000639
cg00501876,-0.0842851311368357,0.00547204500265785,0.309379646973195,-2.62960239497387,0.0106005800029151,0.988430281936783,-2.73517263203702,0.00878857135623011,-0.0843913699816832,0.0322083457359532,0.86702643294931,chr3,39151759,39151761,CSRNP1;ENSG00000283849;ENSG00000284669,protein_coding;protein_coding;lncRNA;lncRNA,-1146,N_Shore,Promoter,CSRNP1,0
cg19246654,-0.182151984248751,-0.0139214388247302,1.27178300197292,-2.62804586630921,0.0106445462400139,0.988430281936783,-2.73822865935786,0.00882857422267293,-0.182381717270831,0.0696479768086797,0.86702643294931,chr7,139635713,139635715,HIPK2,protein_coding;protein_coding;protein_coding,81300,OpenSea,Gene body,HIPK2,0.004001425
cg05279864,0.12559824847475,0.00300237973728734,2.1186063111206,2.63302770311928,0.0105044086030102,0.988430281936783,-2.72844256594404,0.0088710852312921,0.125440141650982,0.0479331194764853,0.86702643294931,chr7,87480002,87480004,ABCB4,protein_coding,433,OpenSea,Promoter,ABCB1,0.043616593
cg01550578,-0.154151691132121,-0.00208803673056298,-4.97234064201188,-2.62055741424573,0.0108583941228797,0.988430281936783,-2.75291151943266,0.00902331060072493,-0.154346665299333,0.0591101625412554,0.868484050506603,chr22,18001654,18001656,MICAL3,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding,-153,Island,Promoter,PEX26,0.001685985
cg12422154,0.19801270770734,0.00604646395481712,0.36261606962522,2.62306118258609,0.0107864633002535,0.988430281936783,-2.74800592374956,0.00913221908766251,0.197762496302322,0.0758563918071742,0.869504389436682,chr6,30163041,30163043,TRIM15,protein_coding;protein_coding,-164,OpenSea,Promoter,HLA-K;HLA-L;HLA-U;HLA-W,0
cg20705781,-0.160226805771375,-0.00828169099786524,-1.20550772380012,-2.61551104853219,0.0110046976101201,0.988430281936783,-2.76278770159276,0.00915669502615137,-0.160429854874506,0.0615582344142256,0.87005399801759,chr11,67302766,67302768,SSH3,nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding,-711,N_Shore,Promoter,SSH3,0.004484933
cg26248091,0.211795601412783,0.00846627315102466,4.51992427176299,2.61286571957504,0.0110821039661605,0.988430281936783,-2.76795891715849,0.00940643047657004,0.21152692947663,0.0814530562863629,0.874458781758192,chr1,3907667,3907669,LINC01134,lncRNA;lncRNA;lncRNA;lncRNA,7252,Island,Gene body,LINC01134,0.002567466
cg17035899,1.00965379676182,0.0573183552633466,-2.62295483451582,2.6111360813913,0.0111329828701128,0.988430281936783,-2.77133789068116,0.00945367168064017,1.00837215858228,0.388553223203964,0.874458781758192,chr4,681474,681476,MYL5,nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,729,Island,Promoter,SLC49A3,6.13e-05
cg26250449,0.286621716691907,0.0307422156205058,0.0620577619077203,2.61015057165558,0.0111620673360199,0.988430281936783,-2.77326237492954,0.00948068321164285,0.286257746354474,0.110344596484373,0.874458781758192,chr17,46118540,46118542,KANSL1,processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,2798,OpenSea,Gene body,ARL17B;KANSL1-AS1;LRRC37A,0
cg21786289,0.181237259563769,0.00461012461819799,4.86101874383499,2.60950859683278,0.011181050461518,0.988430281936783,-2.77451570605377,0.00949831590349069,0.181007056439004,0.0697904974643467,0.874458781758192,chr1,919585,919587,LINC02593,lncRNA;retained_intron;retained_intron,107,Island,Promoter,HES4;NOC2L,0.020708114
cg03901958,0.121043387672669,0.0129734812169272,-2.75810895754755,2.60608751426871,0.011282706787456,0.988430281936783,-2.78119064780761,0.00959277459286805,0.120889439501516,0.046672344085032,0.874458781758192,chr20,327581,327583,NRSN2-AS1;SOX12,lncRNA;lncRNA;protein_coding,2030,Island,Gene body,SOX12,0
cg26757673,-0.121247944614977,-0.0174457764160425,1.67307082548178,-2.59421311317818,0.0116420946081028,0.988430281936783,-2.80430593165899,0.00973922919838813,-0.12140285880285,0.0469652106024392,0.874458781758192,chr22,37149382,37149384,IL2RB,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,515,OpenSea,Promoter,IL2RB;TMPRSS6,0.00461789
cg01667634,-0.101431260135175,-0.0129612128011187,1.03280794040168,-2.59381883654301,0.0116542038867034,0.988430281936783,-2.80507203347236,0.0097503178804864,-0.101560874949135,0.039295219620465,0.874458781758192,chr6,31892661,31892663,EHMT2,processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,525,S_Shelf,Promoter,DDAH2;VWA7,0
cg16937168,-0.160537680623586,-0.00180490926139543,1.12473057867165,-2.59068120349268,0.0117509768763776,0.988430281936783,-2.81116538300645,0.0098389628560487,-0.160743073543849,0.0622688075821678,0.875012746259595,chr2,240997426,240997428,SNED1,protein_coding;protein_coding;protein_coding,-1191,N_Shore,Promoter,SNED1,0.00064
cg22230640,0.127943606188609,0.00402891806912745,-3.72953603966095,2.59644187903645,0.0115738576810226,0.988430281936783,-2.79997360039382,0.00986362337167731,0.127780277512544,0.0495162242666756,0.875012746259595,chr6,32838029,32838031,ENSG00000250264;TAP2,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron,373,N_Shore,Promoter,PSMB9,0.014079224
cg24220766,-0.0974961022661317,-0.00182550561281886,-5.15761957261296,-2.57648546286679,0.0121979820229446,0.988430281936783,-2.83866154968948,0.0102490614397757,-0.0976215266617312,0.038024813833292,0.875903368486799,chr17,42824495,42824497,BECN1;MIR6781;PSME3,nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron;retained_intron;retained_intron;miRNA;processed_transcript;protein_coding,70,S_Shore,Promoter,EZH1,0.021313848
cg07460376,-0.225767376078702,-0.00878660026530171,-4.18161549968626,-2.57595031536037,0.0122151305550514,0.988430281936783,-2.83969577442221,0.0102648145652237,-0.226057876096309,0.0880706583060644,0.875903368486799,chr19,23758772,23758774,ZNF681,protein_coding;protein_coding;protein_coding,65,S_Shore,Promoter,ZNF681,0
cg10944833,-0.165316115358978,-0.0114822686551802,-2.81516552115763,-2.57484794676155,0.0122505242557391,0.988430281936783,-2.84182567743218,0.0102973329064715,-0.165528922434543,0.0645165511229133,0.875903368486799,chr6,17702228,17702230,NUP153,protein_coding;protein_coding;protein_coding,4606,N_Shelf,Gene body,NUP153,0.000129
cg26290716,-0.0784454006125133,-0.0044846091723838,-0.618176313490326,-2.5709781385704,0.0123755087329868,0.988430281936783,-2.84929692093612,0.0104122139484308,-0.078546533302989,0.0306603169935014,0.876396445340354,chr14,91396468,91396470,CCDC88C,processed_transcript;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron,12290,OpenSea,Gene body,CCDC88C,0
cg00800512,-0.193008903659899,-0.00728831059604529,-3.4074672325009,-2.5706033524782,0.0123876744564654,0.988430281936783,-2.85002003242319,0.0104234003787569,-0.193257769182226,0.0754483616268241,0.87673306193252,chr19,57584149,57584151,ZIK1,processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,5,Island,Promoter,ZIK1;ZNF134;ZNF154;ZNF211;ZNF304;ZNF416;ZNF419;ZNF547;ZNF549;ZNF551;ZNF671;ZNF773,0
cg16214269,-0.339520837456228,-0.0297712536414259,3.3643703746265,-2.56770671095772,0.0124820666721991,0.988430281936783,-2.8556060100998,0.010510219220547,-0.339959109205228,0.132870496082114,0.877669114738369,chr2,178532022,178532024,TTN;TTN-AS1,protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA,3258,OpenSea,Gene body,TTN-AS1,0.004084173
cg25843346,-0.084075140173496,-0.00877231574818904,-1.11060719253043,-2.56548495910934,0.0125549072087397,0.988430281936783,-2.85988715120579,0.0105772454171159,-0.0841837628717906,0.0329310566814227,0.877669114738369,chr6,31794777,31794779,VARS1,protein_coding;protein_coding,722,N_Shore,Promoter,DDAH2,0.000977
cg16650530,-0.135889017395352,-0.00234735863004509,-5.30667341819255,-2.56464341906771,0.0125825975849443,0.988430281936783,-2.86150797118327,0.0106027322482882,-0.136064639762848,0.0532432928785314,0.877669114738369,chr1,32072811,32072813,ENSG00000203325;TMEM39B,lncRNA;nonsense_mediated_decay;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding,-123,Island,Promoter,HDAC1,0.017896963
cg05190557,-0.225512074223113,-0.00802159195038597,-4.39896015112695,-2.5643154704132,0.0125934035030745,0.988430281936783,-2.86213949236075,0.0106126792620904,-0.225803562307925,0.0883702098511834,0.877669114738369,chr5,179698340,179698342,CANX,nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;retained_intron;retained_intron;retained_intron;retained_intron,-64,Island,Promoter,MGAT4B,0.049204545
cg06295223,-0.553448241574965,-0.040807576919078,-2.69436103508955,-2.56353259940926,0.0126192330969904,0.988430281936783,-2.86364678724777,0.0106364580907535,-0.55416382558415,0.216943032504125,0.877669114738369,chr16,90077342,90077344,PRDM7,nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding,-11,Island,Promoter,FAM157C,0
cg07871059,-0.167126727878084,-0.00792706464803508,-2.8408708167279,-2.56083420732518,0.0127086301967968,0.988430281936783,-2.8688393391635,0.0107187822421442,-0.167343043013397,0.0655800867948107,0.877907646089355,chr16,67482589,67482591,AGRP;ATP6V0D1;ATP6V0D1-DT,protein_coding;nonsense_mediated_decay;nonsense_mediated_decay;nonsense_mediated_decay;processed_transcript;protein_coding;protein_coding;retained_intron;lncRNA;lncRNA;lncRNA;lncRNA;lncRNA,958,S_Shore,Promoter,ATP6V0D1-DT,0.015896832
cg12074545,-0.238669689030242,-0.0205013390680682,-1.12785234590705,-2.55854516963925,0.0127849143699678,0.988430281936783,-2.8732407878705,0.0107890611859605,-0.238978879883886,0.0937371441383494,0.878711325865059,chr3,44648521,44648523,ZKSCAN7-AS1;ZNF35,lncRNA;lncRNA;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding;protein_coding,-210,N_Shore,Promoter,ZNF35,0.000822
cg27182047,-0.301621952544292,-0.011911633076081,-3.54659811244645,-2.55617753906985,0.0128642534076784,0.988430281936783,-2.87779009437682,0.0108621838027117,-0.302013058466569,0.118571270067482,0.878711325865059,chr1,109656438,109656440,GSTM4,processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;processed_transcript;protein_coding;protein_coding;protein_coding;protein_coding,49,Island,Promoter,GSTM4,0.042102701
